user_id,signup_date,age_group,country,gender,acquisition_channel
4293,2026-01-06,25-34,Australia,Male,Referral
4294,2026-06-08,25-34,India,Male,Paid Ads
4295,2025-12-07,35-44,India,Female,Referral
4296,2026-02-27,25-34,USA,Male,Referral
4297,2026-07-16,25-34,India,Male,Social Media
4298,2025-12-26,18-24,USA,Male,Referral
4299,2025-10-03,25-34,India,Female,Organic Search
4300,2025-08-05,25-34,India,Male,Paid Ads
4301,2026-04-20,18-24,India,Female,Referral
4302,2026-03-27,25-34,India,Female,Organic Search
4303,2026-07-07,45+,India,Female,Referral
4304,2026-04-10,35-44,India,Non-binary,Organic Search
4305,2025-08-26,18-24,India,Female,Organic Search
4306,2025-09-27,35-44,India,Male,Social Media
4307,2025-09-03,25-34,India,Female,Referral
4308,2025-08-20,18-24,USA,Male,Organic Search
4309,2026-06-14,18-24,India,Male,Organic Search
4310,2026-02-13,18-24,UK,Female,Organic Search
4311,2025-08-06,25-34,Australia,Male,Social Media
4312,2025-12-20,18-24,India,Male,Social Media
4313,2026-05-03,18-24,India,Male,Organic Search
4314,2025-08-27,45+,USA,Male,Organic Search
4315,2025-11-01,25-34,India,Female,Organic Search
4316,2025-09-22,35-44,India,Female,Organic Search
4317,2026-03-24,35-44,India,Male,Organic Search
4318,2026-06-17,18-24,India,Male,Social Media
4319,2025-11-18,35-44,India,Female,Organic Search
4320,2025-10-26,35-44,India,Male,Paid Ads
4321,2025-11-09,18-24,India,Male,Organic Search
4322,2026-03-14,18-24,India,Female,Social Media
4323,2025-09-14,35-44,USA,Female,Social Media
4324,2026-05-30,25-34,USA,Female,Organic Search
4325,2025-08-07,25-34,India,Male,Referral
4326,2026-03-27,18-24,Canada,Female,Referral
4327,2026-06-07,18-24,India,Male,Social Media
4328,2025-11-24,35-44,India,Male,Social Media
4329,2026-01-18,25-34,India,Female,Organic Search
4330,2026-07-19,35-44,Canada,Female,Social Media
4331,2026-02-10,35-44,Canada,Male,Referral
4332,2025-11-04,35-44,India,Female,Organic Search
4333,2026-01-06,25-34,India,Male,Referral
4334,2026-07-17,18-24,USA,Male,Social Media
4335,2026-04-09,45+,USA,Female,Organic Search
4336,2025-09-30,18-24,India,Male,Social Media
4337,2026-03-03,25-34,India,Male,Organic Search
4338,2026-03-15,18-24,Canada,Male,Organic Search
4339,2026-03-17,18-24,India,Male,Organic Search
4340,2026-02-19,35-44,India,Female,Social Media
4341,2026-02-04,18-24,India,Female,Referral
4342,2026-03-19,25-34,Australia,Female,Social Media
4343,2025-11-18,45+,Australia,Female,Referral
4344,2025-12-02,45+,India,Male,Organic Search
4345,2026-02-10,35-44,India,Female,Social Media
4346,2026-05-18,18-24,India,Male,Organic Search
4347,2026-01-05,18-24,Australia,Prefer not to say,Paid Ads
4348,2025-12-08,45+,India,Male,Organic Search
4349,2025-10-31,25-34,India,Male,Organic Search
4350,2025-11-16,35-44,Canada,Male,Organic Search
4351,2025-07-28,35-44,Canada,Female,Social Media
4352,2026-05-22,25-34,UK,Male,Social Media
4353,2026-06-03,25-34,Australia,Female,Organic Search
4354,2025-11-30,18-24,India,Female,Referral
4355,2026-01-15,35-44,India,Female,Paid Ads
4356,2025-07-31,25-34,Australia,Male,Organic Search
4357,2026-06-30,25-34,India,Female,Organic Search
4358,2026-07-09,45+,USA,Female,Paid Ads
4359,2026-01-18,18-24,India,Male,Organic Search
4360,2025-07-31,18-24,India,Female,Paid Ads
4361,2026-01-01,25-34,Australia,Female,Paid Ads
4362,2025-11-12,18-24,India,Male,Referral
4363,2025-10-20,25-34,India,Female,Social Media
4364,2025-07-30,25-34,Canada,Male,Referral
4365,2025-12-11,18-24,India,Prefer not to say,Organic Search
4366,2025-12-25,25-34,UK,Prefer not to say,Organic Search
4367,2026-02-18,25-34,Australia,Male,Paid Ads
4368,2025-12-19,45+,USA,Female,Organic Search
4369,2025-09-25,35-44,Australia,Female,Organic Search
4370,2026-04-23,18-24,India,Female,Organic Search
4371,2025-12-17,25-34,India,Female,Organic Search
4372,2025-12-13,45+,USA,Male,Social Media
4373,2025-11-01,25-34,India,Female,Referral
4374,2025-12-29,35-44,India,Male,Organic Search
4375,2025-10-23,25-34,India,Female,Organic Search
4376,2026-05-03,18-24,India,Non-binary,Organic Search
4377,2026-06-26,35-44,India,Female,Referral
4378,2026-05-19,18-24,Canada,Female,Social Media
4379,2026-04-04,18-24,India,Female,Organic Search
4380,2025-11-09,25-34,Canada,Male,Social Media
4381,2026-04-25,35-44,Canada,Female,Organic Search
4382,2026-05-20,25-34,India,Female,Social Media
4383,2025-12-26,18-24,India,Male,Organic Search
4384,2026-06-05,35-44,USA,Male,Referral
4385,2025-10-02,25-34,Canada,Female,Paid Ads
4386,2025-11-10,18-24,Australia,Male,Social Media
4387,2026-03-18,25-34,India,Male,Organic Search
4388,2026-03-11,35-44,India,Male,Organic Search
4389,2025-11-04,18-24,USA,Female,Organic Search
4390,2026-03-12,18-24,India,Non-binary,Social Media
4391,2025-10-04,18-24,Australia,Female,Social Media
4392,2025-08-04,25-34,India,Prefer not to say,Paid Ads
4393,2025-08-15,18-24,India,Female,Organic Search
4394,2026-02-08,18-24,UK,Male,Referral
4395,2025-10-04,25-34,India,Female,Referral
4396,2025-09-03,35-44,India,Female,Paid Ads
4397,2025-11-03,25-34,Canada,Female,Organic Search
4398,2026-04-15,18-24,India,Female,Referral
4399,2026-04-20,25-34,USA,Male,Social Media
4400,2025-10-21,25-34,India,Male,Social Media
4401,2025-09-21,25-34,Canada,Female,Referral
4402,2026-01-24,18-24,India,Male,Social Media
4403,2025-11-30,45+,India,Male,Organic Search
4404,2025-11-19,45+,India,Male,Social Media
4405,2026-05-16,35-44,India,Female,Organic Search
4406,2026-07-28,35-44,India,Male,Social Media
4407,2026-01-13,18-24,India,Female,Paid Ads
4408,2026-05-13,45+,India,Non-binary,Social Media
4409,2025-11-25,25-34,India,Male,Referral
4410,2026-06-01,25-34,Canada,Male,Referral
4411,2026-07-11,18-24,Canada,Female,Social Media
4412,2025-08-17,18-24,UK,Male,Organic Search
4413,2026-05-07,45+,India,Female,Organic Search
4414,2025-08-23,45+,Australia,Female,Social Media
4415,2026-01-16,35-44,India,Prefer not to say,Organic Search
4416,2025-10-06,45+,Canada,Female,Referral
4417,2026-06-01,25-34,USA,Female,Organic Search
4418,2026-05-23,45+,India,Male,Referral
4419,2026-05-27,25-34,Australia,Male,Social Media
4420,2025-09-10,35-44,India,Female,Referral
4421,2026-05-05,25-34,UK,Male,Social Media
4422,2025-10-27,25-34,India,Female,Social Media
4423,2026-05-06,18-24,India,Female,Organic Search
4424,2026-01-06,35-44,Australia,Female,Social Media
4425,2026-04-23,18-24,India,Female,Organic Search
4426,2025-08-09,25-34,India,Male,Referral
4427,2026-01-12,25-34,India,Female,Social Media
4428,2026-05-06,25-34,India,Female,Referral
4429,2026-02-03,18-24,India,Female,Referral
4430,2026-07-22,45+,USA,Male,Social Media
4431,2026-01-17,25-34,India,Female,Paid Ads
4432,2026-04-03,18-24,India,Male,Paid Ads
4433,2025-11-19,18-24,UK,Female,Organic Search
4434,2025-11-23,18-24,India,Male,Organic Search
4435,2026-03-15,25-34,India,Male,Organic Search
4436,2025-08-12,25-34,India,Male,Social Media
4437,2026-07-06,25-34,India,Female,Organic Search
4438,2026-02-03,18-24,Australia,Female,Referral
4439,2025-10-28,25-34,Australia,Male,Social Media
4440,2026-03-18,25-34,India,Female,Social Media
4441,2025-10-08,18-24,India,Female,Social Media
4442,2026-06-17,18-24,USA,Female,Organic Search
4443,2026-06-09,25-34,USA,Male,Paid Ads
4444,2025-10-15,25-34,Australia,Female,Social Media
4445,2025-09-07,25-34,India,Female,Paid Ads
4446,2026-03-16,45+,USA,Female,Social Media
4447,2025-11-23,18-24,India,Male,Referral
4448,2025-09-27,18-24,India,Female,Social Media
4449,2025-11-06,35-44,USA,Male,Organic Search
4450,2025-09-09,18-24,India,Male,Referral
4451,2026-05-12,35-44,India,Male,Paid Ads
4452,2025-07-31,25-34,India,Female,Social Media
4453,2025-08-12,25-34,India,Male,Social Media
4454,2026-05-10,25-34,India,Female,Social Media
4455,2026-01-17,25-34,USA,Female,Paid Ads
4456,2026-03-03,35-44,India,Female,Organic Search
4457,2025-12-10,18-24,USA,Male,Referral
4458,2025-08-29,18-24,India,Male,Social Media
4459,2025-09-23,25-34,India,Female,Paid Ads
4460,2025-08-30,25-34,USA,Non-binary,Social Media
4461,2026-03-11,18-24,USA,Female,Organic Search
4462,2026-07-03,25-34,India,Male,Social Media
4463,2026-07-27,25-34,UK,Male,Organic Search
4464,2026-03-13,18-24,India,Male,Organic Search
4465,2025-08-18,18-24,Australia,Female,Social Media
4466,2026-03-20,35-44,USA,Female,Social Media
4467,2026-04-10,18-24,India,Female,Social Media
4468,2026-05-13,25-34,India,Male,Organic Search
4469,2025-09-12,35-44,Australia,Female,Organic Search
4470,2025-10-21,18-24,India,Female,Social Media
4471,2026-07-22,25-34,Australia,Female,Referral
4472,2026-05-12,18-24,UK,Female,Organic Search
4473,2026-04-30,25-34,India,Female,Referral
4474,2026-05-18,18-24,India,Female,Social Media
4475,2026-01-04,25-34,India,Male,Organic Search
4476,2025-10-06,25-34,USA,Male,Paid Ads
4477,2026-04-06,45+,USA,Female,Referral
4478,2025-12-06,25-34,Canada,Male,Organic Search
4479,2025-09-15,18-24,India,Female,Social Media
4480,2026-06-21,18-24,USA,Male,Social Media
4481,2026-01-21,18-24,India,Female,Social Media
4482,2026-01-04,18-24,USA,Female,Organic Search
4483,2025-11-12,25-34,USA,Female,Organic Search
4484,2026-04-09,18-24,India,Male,Social Media
4485,2025-10-05,18-24,Australia,Male,Social Media
4486,2025-10-04,25-34,Canada,Male,Referral
4487,2025-12-02,25-34,India,Male,Referral
4488,2026-04-22,25-34,Canada,Female,Social Media
4489,2025-11-05,25-34,India,Female,Social Media
4490,2026-05-28,35-44,Australia,Female,Social Media
4491,2026-06-27,35-44,Australia,Female,Paid Ads
4492,2026-02-15,18-24,India,Male,Organic Search
4493,2025-08-22,18-24,India,Male,Organic Search
4494,2025-09-22,25-34,India,Female,Organic Search
4495,2025-11-13,18-24,Canada,Male,Social Media
4496,2025-11-01,18-24,Canada,Male,Social Media
4497,2025-12-09,18-24,India,Female,Organic Search
4498,2025-07-28,18-24,India,Female,Social Media
4499,2026-03-18,25-34,Canada,Male,Referral
4500,2025-12-13,35-44,India,Female,Paid Ads
4501,2025-10-03,25-34,UK,Female,Social Media
4502,2025-08-03,18-24,UK,Female,Organic Search
4503,2026-06-06,35-44,India,Female,Social Media
4504,2026-05-08,35-44,India,Male,Paid Ads
4505,2025-10-23,18-24,Canada,Male,Organic Search
4506,2026-04-17,35-44,Canada,Female,Organic Search
4507,2026-03-25,35-44,USA,Male,Organic Search
4508,2026-02-10,18-24,UK,Female,Referral
4509,2025-12-16,35-44,India,Male,Paid Ads
4510,2026-02-04,25-34,India,Male,Organic Search
4511,2026-01-26,25-34,Australia,Male,Referral
4512,2026-02-14,18-24,India,Male,Social Media
4513,2026-03-09,18-24,USA,Female,Social Media
4514,2025-11-23,25-34,Australia,Male,Referral
4515,2026-03-19,18-24,India,Female,Referral
4516,2025-09-06,18-24,Canada,Male,Organic Search
4517,2026-02-04,25-34,India,Female,Organic Search
4518,2025-08-21,18-24,USA,Female,Referral
4519,2026-05-29,18-24,India,Male,Paid Ads
4520,2025-09-13,35-44,India,Female,Social Media
4521,2026-06-12,45+,UK,Female,Referral
4522,2025-10-09,35-44,India,Male,Organic Search
4523,2026-01-21,18-24,UK,Male,Referral
4524,2025-09-02,18-24,Canada,Female,Paid Ads
4525,2026-02-21,18-24,Canada,Male,Referral
4526,2026-05-30,18-24,Australia,Female,Social Media
4527,2026-03-25,18-24,India,Male,Referral
4528,2026-02-05,25-34,Canada,Female,Organic Search
4529,2026-04-10,25-34,India,Female,Paid Ads
4530,2025-10-29,18-24,USA,Female,Organic Search
4531,2025-12-09,35-44,India,Male,Social Media
4532,2026-03-06,35-44,USA,Female,Organic Search
4533,2025-08-22,35-44,India,Male,Social Media
4534,2026-07-03,25-34,Australia,Female,Social Media
4535,2025-10-12,25-34,UK,Male,Organic Search
4536,2026-01-23,18-24,India,Male,Social Media
4537,2026-06-18,45+,India,Female,Paid Ads
4538,2025-08-26,25-34,Canada,Female,Organic Search
4539,2026-05-17,35-44,Australia,Male,Referral
4540,2025-08-19,35-44,India,Female,Referral
4541,2026-02-17,45+,USA,Male,Social Media
4542,2026-07-06,25-34,India,Male,Social Media
4543,2025-12-27,25-34,Canada,Male,Organic Search
4544,2025-12-10,18-24,Australia,Female,Referral
4545,2026-04-13,18-24,USA,Male,Organic Search
4546,2026-05-25,35-44,India,Male,Organic Search
4547,2025-11-02,25-34,USA,Male,Referral
4548,2025-08-11,25-34,Australia,Female,Referral
4549,2025-08-22,18-24,India,Male,Paid Ads
4550,2025-11-16,18-24,India,Female,Organic Search
4551,2026-07-08,25-34,India,Female,Social Media
4552,2026-07-14,18-24,India,Male,Organic Search
4553,2025-09-01,35-44,USA,Male,Social Media
4554,2026-04-19,18-24,USA,Female,Organic Search
4555,2026-02-07,25-34,India,Female,Paid Ads
4556,2025-10-05,25-34,USA,Male,Paid Ads
4557,2026-02-05,25-34,India,Male,Organic Search
4558,2025-10-27,35-44,India,Female,Organic Search
4559,2026-03-13,25-34,India,Male,Referral
4560,2025-10-01,18-24,India,Female,Organic Search
4561,2026-04-28,25-34,USA,Female,Organic Search
4562,2025-12-26,18-24,India,Female,Paid Ads
4563,2025-09-04,35-44,India,Male,Organic Search
4564,2026-03-18,35-44,UK,Male,Social Media
4565,2025-12-06,25-34,UK,Male,Social Media
4566,2026-01-11,35-44,UK,Female,Paid Ads
4567,2026-03-28,18-24,India,Male,Organic Search
4568,2026-06-16,25-34,USA,Female,Organic Search
4569,2025-09-27,18-24,India,Female,Referral
4570,2025-10-02,18-24,India,Female,Referral
4571,2025-12-21,25-34,India,Female,Organic Search
4572,2025-11-28,35-44,India,Female,Referral
4573,2025-09-23,25-34,India,Female,Referral
4574,2026-07-28,25-34,India,Female,Social Media
4575,2026-01-06,25-34,Australia,Male,Organic Search
4576,2025-12-03,35-44,India,Male,Social Media
4577,2025-11-20,18-24,India,Male,Organic Search
4578,2026-07-25,35-44,India,Female,Organic Search
4579,2025-11-23,35-44,Australia,Female,Social Media
4580,2025-12-11,25-34,Canada,Female,Referral
4581,2026-05-03,45+,USA,Male,Referral
4582,2026-01-01,25-34,UK,Male,Social Media
4583,2026-04-19,18-24,India,Male,Social Media
4584,2026-03-07,25-34,India,Male,Organic Search
4585,2026-02-19,18-24,India,Male,Organic Search
4586,2025-10-14,25-34,India,Female,Organic Search
4587,2026-05-04,25-34,Australia,Female,Social Media
4588,2026-07-01,35-44,Canada,Male,Referral
4589,2025-10-28,25-34,Canada,Male,Social Media
4590,2026-07-14,45+,India,Female,Organic Search
4591,2026-01-07,18-24,USA,Male,Social Media
4592,2025-12-20,18-24,Canada,Male,Organic Search
4593,2026-04-19,25-34,India,Male,Organic Search
4594,2026-07-22,45+,UK,Female,Organic Search
4595,2026-03-03,25-34,Canada,Male,Social Media
4596,2026-02-02,18-24,India,Male,Social Media
4597,2026-07-26,18-24,UK,Female,Social Media
4598,2025-11-15,18-24,India,Female,Organic Search
4599,2025-11-14,35-44,UK,Male,Social Media
4600,2025-10-17,25-34,India,Female,Referral
4601,2026-06-06,45+,Canada,Male,Social Media
4602,2025-08-04,35-44,Canada,Female,Referral
4603,2026-05-24,25-34,Canada,Male,Referral
4604,2026-04-06,25-34,UK,Female,Social Media
4605,2025-11-06,35-44,Australia,Female,Referral
4606,2026-02-15,35-44,India,Male,Organic Search
4607,2026-02-16,25-34,Australia,Male,Paid Ads
4608,2026-07-01,18-24,USA,Female,Organic Search
4609,2025-09-22,18-24,USA,Male,Social Media
4610,2025-08-10,25-34,Australia,Male,Organic Search
4611,2025-12-05,25-34,UK,Male,Social Media
4612,2025-09-16,25-34,UK,Female,Organic Search
4613,2025-12-09,45+,India,Male,Social Media
4614,2026-02-26,25-34,USA,Male,Social Media
4615,2025-10-21,18-24,Canada,Female,Organic Search
4616,2026-05-20,25-34,India,Female,Social Media
4617,2025-08-30,25-34,India,Male,Social Media
4618,2025-12-21,25-34,India,Non-binary,Social Media
4619,2026-06-28,35-44,USA,Female,Organic Search
4620,2026-04-22,25-34,India,Female,Paid Ads
4621,2026-04-18,35-44,India,Male,Organic Search
4622,2026-05-14,45+,India,Male,Organic Search
4623,2025-09-29,35-44,USA,Male,Organic Search
4624,2026-05-26,18-24,USA,Female,Referral
4625,2026-04-06,18-24,India,Female,Social Media
4626,2026-02-23,25-34,India,Male,Organic Search
4627,2026-06-25,18-24,Canada,Male,Organic Search
4628,2026-03-02,25-34,UK,Male,Social Media
4629,2025-11-14,45+,India,Male,Social Media
4630,2026-04-21,25-34,USA,Female,Social Media
4631,2026-02-23,18-24,USA,Male,Organic Search
4632,2025-08-25,25-34,USA,Male,Organic Search
4633,2025-08-17,25-34,Canada,Female,Referral
4634,2026-05-06,18-24,India,Male,Social Media
4635,2025-12-02,45+,India,Male,Social Media
4636,2026-05-23,35-44,India,Male,Referral
4637,2025-12-27,25-34,India,Male,Referral
4638,2026-06-10,18-24,USA,Female,Referral
4639,2026-06-11,18-24,India,Female,Paid Ads
4640,2025-10-18,18-24,India,Male,Organic Search
4641,2026-03-23,18-24,USA,Male,Referral
4642,2026-03-05,18-24,India,Male,Social Media
4643,2025-08-01,35-44,India,Female,Social Media
4644,2026-05-08,18-24,USA,Male,Social Media
4645,2025-12-14,25-34,India,Male,Social Media
4646,2025-11-16,25-34,Canada,Female,Organic Search
4647,2025-08-12,18-24,Australia,Male,Organic Search
4648,2026-02-10,45+,UK,Female,Organic Search
4649,2025-09-20,18-24,USA,Female,Referral
4650,2026-01-27,25-34,USA,Female,Social Media
4651,2025-10-16,25-34,India,Non-binary,Organic Search
4652,2025-08-15,18-24,USA,Female,Organic Search
4653,2026-04-21,25-34,India,Female,Paid Ads
4654,2025-12-18,25-34,USA,Female,Social Media
4655,2026-01-07,25-34,India,Male,Social Media
4656,2026-03-02,25-34,USA,Male,Organic Search
4657,2026-01-28,35-44,India,Female,Organic Search
4658,2025-10-17,18-24,Australia,Male,Paid Ads
4659,2025-11-11,18-24,USA,Male,Social Media
4660,2025-12-19,25-34,Australia,Female,Paid Ads
4661,2025-09-14,35-44,India,Male,Organic Search
4662,2025-08-27,18-24,UK,Male,Paid Ads
4663,2026-02-22,25-34,India,Male,Organic Search
4664,2025-08-15,25-34,India,Female,Organic Search
4665,2025-12-21,25-34,India,Male,Social Media
4666,2025-08-28,25-34,India,Male,Social Media
4667,2026-01-27,25-34,India,Female,Social Media
4668,2026-05-07,18-24,USA,Female,Organic Search
4669,2025-09-13,18-24,Canada,Male,Organic Search
4670,2025-09-15,18-24,Canada,Non-binary,Organic Search
4671,2026-02-17,25-34,India,Male,Referral
4672,2026-01-22,35-44,India,Female,Organic Search
4673,2026-03-23,25-34,Australia,Female,Organic Search
4674,2025-10-07,25-34,India,Female,Social Media
4675,2026-03-10,25-34,India,Male,Referral
4676,2026-04-23,25-34,India,Male,Organic Search
4677,2025-10-26,18-24,USA,Female,Organic Search
4678,2025-08-23,25-34,India,Female,Organic Search
4679,2026-05-08,25-34,India,Male,Paid Ads
4680,2025-11-23,18-24,India,Male,Organic Search
4681,2026-07-01,18-24,India,Female,Organic Search
4682,2025-08-29,18-24,India,Male,Organic Search
4683,2026-03-30,25-34,UK,Female,Organic Search
4684,2025-12-30,18-24,India,Female,Referral
4685,2025-12-02,25-34,India,Female,Social Media
4686,2025-11-22,25-34,India,Female,Social Media
4687,2026-03-02,18-24,India,Female,Organic Search
4688,2025-08-05,18-24,India,Female,Organic Search
4689,2025-11-16,18-24,India,Male,Referral
4690,2026-07-24,25-34,India,Female,Paid Ads
4691,2026-03-10,45+,India,Male,Social Media
4692,2026-07-25,25-34,India,Female,Organic Search
4693,2026-01-05,35-44,India,Male,Organic Search
4694,2025-09-19,35-44,India,Male,Organic Search
4695,2025-08-13,18-24,India,Male,Organic Search
4696,2026-05-23,25-34,Australia,Female,Social Media
4697,2025-10-09,35-44,India,Male,Social Media
4698,2025-12-11,18-24,India,Male,Organic Search
4699,2026-05-01,35-44,India,Female,Social Media
4700,2026-06-05,25-34,India,Female,Social Media
4701,2025-09-07,18-24,India,Male,Organic Search
4702,2025-08-16,25-34,USA,Female,Social Media
4703,2026-07-10,25-34,Australia,Male,Social Media
4704,2026-07-02,25-34,UK,Female,Organic Search
